source_row_id,date,site_id,year,group_id,split_role,cv_fold,qc_status
113878,2015-07-18,610100031,2015,610100031_2015,train,1,primary_included
113879,2015-07-18,610100033,2015,610100033_2015,train,4,primary_included
113880,2015-07-18,610100034,2015,610100034_2015,train,4,primary_included
113881,2015-07-18,610300073,2015,610300073_2015,train,0,primary_included
113882,2015-07-18,610720023,2015,610720023_2015,train,4,primary_included
113883,2015-07-18,610720103,2015,610720103_2015,test,-1,primary_included
113884,2015-07-18,611100073,2015,611100073_2015,train,1,primary_included
113885,2015-07-18,611100093,2015,611100093_2015,test,-1,primary_included
113886,2015-07-18,611110043,2015,611110043_2015,train,2,primary_included
113887,2015-07-18,611120023,2015,611120023_2015,train,4,primary_included
113888,2015-07-18,611120024,2015,611120024_2015,train,2,primary_included
113889,2015-07-18,611130013,2015,611130013_2015,train,2,primary_included
113890,2015-07-18,611300043,2015,611300043_2015,train,3,primary_included
113891,2015-07-19,600100073,2015,600100073_2015,train,2,primary_included
113892,2015-07-19,600100093,2015,600100093_2015,train,0,primary_included
113893,2015-07-19,600100113,2015,600100113_2015,train,3,primary_included
113894,2015-07-19,600100123,2015,600100123_2015,train,3,primary_included
113895,2015-07-19,600700081,2015,600700081_2015,test,-1,primary_included
113896,2015-07-19,600700083,2015,600700083_2015,train,4,primary_included
113897,2015-07-19,600720023,2015,600720023_2015,train,3,primary_included
113898,2015-07-19,600740013,2015,600740013_2015,train,4,primary_included
113899,2015-07-19,600900013,2015,600900013_2015,train,2,primary_included
113900,2015-07-19,601110023,2015,601110023_2015,train,0,primary_included
113901,2015-07-19,601300023,2015,601300023_2015,train,4,primary_included
113902,2015-07-19,601310043,2015,601310043_2015,train,2,primary_included
113903,2015-07-19,601900111,2015,601900111_2015,train,3,primary_included
113904,2015-07-19,601900113,2015,601900113_2015,train,1,primary_included
113905,2015-07-19,601900114,2015,601900114_2015,train,4,primary_included
113906,2015-07-19,601920083,2015,601920083_2015,train,0,primary_included
113907,2015-07-19,601920093,2015,601920093_2015,train,3,primary_included
113908,2015-07-19,601950013,2015,601950013_2015,train,1,primary_included
113909,2015-07-19,602100033,2015,602100033_2015,train,2,primary_included
113910,2015-07-19,602700021,2015,602700021_2015,test,-1,primary_included
113911,2015-07-19,602710033,2015,602710033_2015,train,1,primary_included
113912,2015-07-19,602900113,2015,602900113_2015,test,-1,primary_included
113913,2015-07-19,602900141,2015,602900141_2015,train,0,primary_included
113914,2015-07-19,602900143,2015,602900143_2015,train,0,primary_included
113915,2015-07-19,602900144,2015,602900144_2015,train,4,primary_included
113916,2015-07-19,602920093,2015,602920093_2015,train,3,primary_included
113917,2015-07-19,603110043,2015,603110043_2015,train,4,primary_included
113918,2015-07-19,603700163,2015,603700163_2015,train,0,primary_included
113919,2015-07-19,603711031,2015,603711031_2015,test,-1,primary_included
113920,2015-07-19,603712013,2015,603712013_2015,test,-1,primary_included
113921,2015-07-19,603740021,2015,603740021_2015,train,4,primary_included
113922,2015-07-19,603740041,2015,603740041_2015,train,2,primary_included
113923,2015-07-19,603740043,2015,603740043_2015,train,4,primary_included
113924,2015-07-19,603760123,2015,603760123_2015,train,1,primary_included
113925,2015-07-19,603920103,2015,603920103_2015,train,1,primary_included
113926,2015-07-19,604100013,2015,604100013_2015,train,4,primary_included
113927,2015-07-19,604310013,2015,604310013_2015,train,2,primary_included
113928,2015-07-19,604500063,2015,604500063_2015,train,0,primary_included
113929,2015-07-19,604520023,2015,604520023_2015,train,1,primary_included
113930,2015-07-19,604700033,2015,604700033_2015,train,4,primary_included
113931,2015-07-19,605300023,2015,605300023_2015,train,4,primary_included
113932,2015-07-19,605300083,2015,605300083_2015,train,2,primary_included
113933,2015-07-19,605310033,2015,605310033_2015,train,1,primary_included
113934,2015-07-19,605500033,2015,605500033_2015,train,4,primary_included
113935,2015-07-19,605900071,2015,605900071_2015,train,0,primary_included
113936,2015-07-19,605900073,2015,605900073_2015,train,0,primary_included
113937,2015-07-19,606100031,2015,606100031_2015,train,2,primary_included
113938,2015-07-19,606100063,2015,606100063_2015,train,4,primary_included
113939,2015-07-19,606500091,2015,606500091_2015,test,-1,primary_included
113940,2015-07-19,606500123,2015,606500123_2015,train,4,primary_included
113941,2015-07-19,606500163,2015,606500163_2015,test,-1,primary_included
113942,2015-07-19,606510161,2015,606510161_2015,train,4,primary_included
113943,2015-07-19,606580011,2015,606580011_2015,train,4,primary_included
113944,2015-07-19,606580013,2015,606580013_2015,train,0,primary_included
113945,2015-07-19,606580019,2015,606580019_2015,train,2,primary_included
113946,2015-07-19,606580051,2015,606580051_2015,train,1,primary_included
113947,2015-07-19,606580053,2015,606580053_2015,train,4,primary_included
113948,2015-07-19,606590013,2015,606590013_2015,train,0,primary_included
113949,2015-07-19,606700061,2015,606700061_2015,train,3,primary_included
113950,2015-07-19,606700063,2015,606700063_2015,train,3,primary_included
113951,2015-07-19,606700103,2015,606700103_2015,train,0,primary_included
113952,2015-07-19,606700124,2015,606700124_2015,train,2,primary_included
113953,2015-07-19,606900023,2015,606900023_2015,test,-1,primary_included
113954,2015-07-19,607100053,2015,607100053_2015,train,1,primary_included
113955,2015-07-19,607100271,2015,607100271_2015,train,0,primary_included
113956,2015-07-19,607110043,2015,607110043_2015,train,3,primary_included
113957,2015-07-19,607310021,2015,607310021_2015,test,-1,primary_included
113958,2015-07-19,607310061,2015,607310061_2015,train,2,primary_included
113959,2015-07-19,607310101,2015,607310101_2015,train,1,primary_included
113960,2015-07-19,607312011,2015,607312011_2015,train,2,primary_included
113961,2015-07-19,607710023,2015,607710023_2015,train,3,primary_included
113962,2015-07-19,607710024,2015,607710024_2015,train,4,primary_included
113963,2015-07-19,607720103,2015,607720103_2015,train,4,primary_included
113964,2015-07-19,607730053,2015,607730053_2015,train,1,primary_included
113965,2015-07-19,607920041,2015,607920041_2015,train,4,primary_included
113966,2015-07-19,607920063,2015,607920063_2015,train,3,primary_included
113967,2015-07-19,607920071,2015,607920071_2015,train,4,primary_included
113968,2015-07-19,607980023,2015,607980023_2015,train,1,primary_included
113969,2015-07-19,608110013,2015,608110013_2015,train,0,primary_included
113970,2015-07-19,608310083,2015,608310083_2015,train,4,primary_included
113971,2015-07-19,608500023,2015,608500023_2015,train,3,primary_included
113972,2015-07-19,608500053,2015,608500053_2015,train,1,primary_included
113973,2015-07-19,608500063,2015,608500063_2015,train,4,primary_included
113974,2015-07-19,608700073,2015,608700073_2015,test,-1,primary_included
113975,2015-07-19,608710053,2015,608710053_2015,train,3,primary_included
113976,2015-07-19,609500043,2015,609500043_2015,train,0,primary_included
113977,2015-07-19,609500044,2015,609500044_2015,train,0,primary_included
113978,2015-07-19,609700043,2015,609700043_2015,train,2,primary_included
113979,2015-07-19,609900053,2015,609900053_2015,train,4,primary_included
113980,2015-07-19,609900063,2015,609900063_2015,test,-1,primary_included
113981,2015-07-19,610100031,2015,610100031_2015,train,1,primary_included
113982,2015-07-19,610100033,2015,610100033_2015,train,4,primary_included
113983,2015-07-19,610100034,2015,610100034_2015,train,4,primary_included
113984,2015-07-19,610300073,2015,610300073_2015,train,0,primary_included
113985,2015-07-19,610720023,2015,610720023_2015,train,4,primary_included
113986,2015-07-19,610720103,2015,610720103_2015,test,-1,primary_included
113987,2015-07-19,611100073,2015,611100073_2015,train,1,primary_included
113988,2015-07-19,611100093,2015,611100093_2015,test,-1,primary_included
113989,2015-07-19,611120023,2015,611120023_2015,train,4,primary_included
113990,2015-07-19,611120024,2015,611120024_2015,train,2,primary_included
113991,2015-07-19,611130013,2015,611130013_2015,train,2,primary_included
113992,2015-07-19,611300043,2015,611300043_2015,train,3,primary_included
113993,2015-07-20,600100073,2015,600100073_2015,train,2,primary_included
113994,2015-07-20,600100093,2015,600100093_2015,train,0,primary_included
113995,2015-07-20,600100113,2015,600100113_2015,train,3,primary_included
113996,2015-07-20,600100123,2015,600100123_2015,train,3,primary_included
113997,2015-07-20,600700081,2015,600700081_2015,test,-1,primary_included
113998,2015-07-20,600700083,2015,600700083_2015,train,4,primary_included
113999,2015-07-20,600720023,2015,600720023_2015,train,3,primary_included
114000,2015-07-20,600740013,2015,600740013_2015,train,4,primary_included
114001,2015-07-20,600900013,2015,600900013_2015,train,2,primary_included
114002,2015-07-20,601100071,2015,601100071_2015,test,-1,primary_included
114003,2015-07-20,601110023,2015,601110023_2015,train,0,primary_included
114004,2015-07-20,601300023,2015,601300023_2015,train,4,primary_included
114005,2015-07-20,601310043,2015,601310043_2015,train,2,primary_included
114006,2015-07-20,601790001,2015,601790001_2015,train,0,primary_included
114007,2015-07-20,601900111,2015,601900111_2015,train,3,primary_included
114008,2015-07-20,601900113,2015,601900113_2015,train,1,primary_included
114009,2015-07-20,601900114,2015,601900114_2015,train,4,primary_included
114010,2015-07-20,601920083,2015,601920083_2015,train,0,primary_included
114011,2015-07-20,601920093,2015,601920093_2015,train,3,primary_included
114012,2015-07-20,601950011,2015,601950011_2015,train,0,primary_included
114013,2015-07-20,601950013,2015,601950013_2015,train,1,primary_included
114014,2015-07-20,601950251,2015,601950251_2015,train,1,primary_included
114015,2015-07-20,601990001,2015,601990001_2015,train,4,primary_included
114016,2015-07-20,602100033,2015,602100033_2015,train,2,primary_included
114017,2015-07-20,602500071,2015,602500071_2015,train,0,primary_included
114018,2015-07-20,602510031,2015,602510031_2015,train,4,primary_included
114019,2015-07-20,602700021,2015,602700021_2015,test,-1,primary_included
114020,2015-07-20,602710031,2015,602710031_2015,train,0,primary_included
114021,2015-07-20,602710033,2015,602710033_2015,train,1,primary_included
114022,2015-07-20,602900101,2015,602900101_2015,train,1,primary_included
114023,2015-07-20,602900113,2015,602900113_2015,test,-1,primary_included
114024,2015-07-20,602900141,2015,602900141_2015,train,0,primary_included
114025,2015-07-20,602900143,2015,602900143_2015,train,0,primary_included
114026,2015-07-20,602900144,2015,602900144_2015,train,4,primary_included
114027,2015-07-20,602920093,2015,602920093_2015,train,3,primary_included
114028,2015-07-20,602990011,2015,602990011_2015,train,3,primary_included
114029,2015-07-20,603110043,2015,603110043_2015,train,4,primary_included
114030,2015-07-20,603700021,2015,603700021_2015,train,3,primary_included
114031,2015-07-20,603700163,2015,603700163_2015,train,0,primary_included
114032,2015-07-20,603711031,2015,603711031_2015,test,-1,primary_included
114033,2015-07-20,603712011,2015,603712011_2015,train,3,primary_included
114034,2015-07-20,603712013,2015,603712013_2015,test,-1,primary_included
114035,2015-07-20,603716021,2015,603716021_2015,train,0,primary_included
114036,2015-07-20,603720051,2015,603720051_2015,train,2,primary_included
114037,2015-07-20,603740021,2015,603740021_2015,train,4,primary_included
114038,2015-07-20,603740041,2015,603740041_2015,train,2,primary_included
114039,2015-07-20,603740043,2015,603740043_2015,train,4,primary_included
114040,2015-07-20,603760123,2015,603760123_2015,train,1,primary_included
114041,2015-07-20,603790341,2015,603790341_2015,train,2,primary_included
114042,2015-07-20,603920101,2015,603920101_2015,train,1,primary_included
114043,2015-07-20,603920103,2015,603920103_2015,train,1,primary_included
114044,2015-07-20,604100013,2015,604100013_2015,train,4,primary_included
114045,2015-07-20,604100021,2015,604100021_2015,test,-1,primary_included
114046,2015-07-20,604300031,2015,604300031_2015,train,2,primary_included
114047,2015-07-20,604300032,2015,604300032_2015,train,2,primary_included
114048,2015-07-20,604310013,2015,604310013_2015,train,2,primary_included
114049,2015-07-20,604500063,2015,604500063_2015,train,0,primary_included
114050,2015-07-20,604520023,2015,604520023_2015,train,1,primary_included
114051,2015-07-20,604700033,2015,604700033_2015,train,4,primary_included
114052,2015-07-20,604725101,2015,604725101_2015,train,4,primary_included
114053,2015-07-20,605190001,2015,605190001_2015,train,2,primary_included
114054,2015-07-20,605300023,2015,605300023_2015,train,4,primary_included
114055,2015-07-20,605300083,2015,605300083_2015,train,2,primary_included
114056,2015-07-20,605310033,2015,605310033_2015,train,1,primary_included
114057,2015-07-20,605500033,2015,605500033_2015,train,4,primary_included
114058,2015-07-20,605710011,2015,605710011_2015,train,4,primary_included
114059,2015-07-20,605900071,2015,605900071_2015,train,0,primary_included
114060,2015-07-20,605900073,2015,605900073_2015,train,0,primary_included
114061,2015-07-20,605920221,2015,605920221_2015,train,1,primary_included
114062,2015-07-20,606100031,2015,606100031_2015,train,2,primary_included
114063,2015-07-20,606100063,2015,606100063_2015,train,4,primary_included
114064,2015-07-20,606310061,2015,606310061_2015,train,2,primary_included
114065,2015-07-20,606500091,2015,606500091_2015,test,-1,primary_included
114066,2015-07-20,606500123,2015,606500123_2015,train,4,primary_included
114067,2015-07-20,606500163,2015,606500163_2015,test,-1,primary_included
114068,2015-07-20,606510161,2015,606510161_2015,train,4,primary_included
114069,2015-07-20,606520021,2015,606520021_2015,train,0,primary_included
114070,2015-07-20,606550011,2015,606550011_2015,train,1,primary_included
114071,2015-07-20,606580011,2015,606580011_2015,train,4,primary_included
114072,2015-07-20,606580013,2015,606580013_2015,train,0,primary_included
114073,2015-07-20,606580019,2015,606580019_2015,train,2,primary_included
114074,2015-07-20,606580051,2015,606580051_2015,train,1,primary_included
114075,2015-07-20,606580053,2015,606580053_2015,train,4,primary_included
114076,2015-07-20,606590001,2015,606590001_2015,train,4,primary_included
114077,2015-07-20,606590013,2015,606590013_2015,train,0,primary_included
114078,2015-07-20,606700061,2015,606700061_2015,train,3,primary_included
114079,2015-07-20,606700063,2015,606700063_2015,train,3,primary_included
114080,2015-07-20,606700101,2015,606700101_2015,train,0,primary_included
114081,2015-07-20,606700103,2015,606700103_2015,train,0,primary_included
114082,2015-07-20,606700123,2015,606700123_2015,train,4,primary_included
114083,2015-07-20,606700124,2015,606700124_2015,train,2,primary_included
114084,2015-07-20,606740011,2015,606740011_2015,train,2,primary_included
114085,2015-07-20,606900023,2015,606900023_2015,test,-1,primary_included
114086,2015-07-20,606900031,2015,606900031_2015,train,4,primary_included
114087,2015-07-20,607100053,2015,607100053_2015,train,1,primary_included
114088,2015-07-20,607100271,2015,607100271_2015,train,0,primary_included
114089,2015-07-20,607110043,2015,607110043_2015,train,3,primary_included
114090,2015-07-20,607120021,2015,607120021_2015,train,4,primary_included
114091,2015-07-20,607190021,2015,607190021_2015,train,3,primary_included
114092,2015-07-20,607190041,2015,607190041_2015,train,0,primary_included
114093,2015-07-20,607190101,2015,607190101_2015,train,3,primary_included
114094,2015-07-20,607300011,2015,607300011_2015,train,0,primary_included
114095,2015-07-20,607310021,2015,607310021_2015,test,-1,primary_included
114096,2015-07-20,607310061,2015,607310061_2015,train,2,primary_included
114097,2015-07-20,607310101,2015,607310101_2015,train,1,primary_included
114098,2015-07-20,607310181,2015,607310181_2015,train,1,primary_included
114099,2015-07-20,607500053,2015,607500053_2015,train,3,primary_included
114100,2015-07-20,607710023,2015,607710023_2015,train,3,primary_included
114101,2015-07-20,607710024,2015,607710024_2015,train,4,primary_included
114102,2015-07-20,607720103,2015,607720103_2015,train,4,primary_included
114103,2015-07-20,607730053,2015,607730053_2015,train,1,primary_included
114104,2015-07-20,607920041,2015,607920041_2015,train,4,primary_included
114105,2015-07-20,607920063,2015,607920063_2015,train,3,primary_included
114106,2015-07-20,607920071,2015,607920071_2015,train,4,primary_included
114107,2015-07-20,608110013,2015,608110013_2015,train,0,primary_included
114108,2015-07-20,608310083,2015,608310083_2015,train,4,primary_included
114109,2015-07-20,608390001,2015,608390001_2015,train,0,primary_included
114110,2015-07-20,608500023,2015,608500023_2015,train,3,primary_included
114111,2015-07-20,608500051,2015,608500051_2015,train,0,primary_included
114112,2015-07-20,608500053,2015,608500053_2015,train,1,primary_included
114113,2015-07-20,608500063,2015,608500063_2015,train,4,primary_included
114114,2015-07-20,608700073,2015,608700073_2015,test,-1,primary_included
114115,2015-07-20,608710053,2015,608710053_2015,train,3,primary_included
114116,2015-07-20,608930031,2015,608930031_2015,train,0,primary_included
114117,2015-07-20,609500043,2015,609500043_2015,train,0,primary_included
114118,2015-07-20,609500044,2015,609500044_2015,train,0,primary_included
114119,2015-07-20,609700043,2015,609700043_2015,train,2,primary_included
114120,2015-07-20,609900053,2015,609900053_2015,train,4,primary_included
114121,2015-07-20,609900063,2015,609900063_2015,test,-1,primary_included
114122,2015-07-20,610100033,2015,610100033_2015,train,4,primary_included
114123,2015-07-20,610100034,2015,610100034_2015,train,4,primary_included
114124,2015-07-20,610300073,2015,610300073_2015,train,0,primary_included
114125,2015-07-20,610590001,2015,610590001_2015,train,2,primary_included
114126,2015-07-20,610710011,2015,610710011_2015,train,2,primary_included
114127,2015-07-20,610720021,2015,610720021_2015,train,0,primary_included
114128,2015-07-20,610720023,2015,610720023_2015,train,4,primary_included
114129,2015-07-20,610720025,2015,610720025_2015,train,3,primary_included
114130,2015-07-20,610720103,2015,610720103_2015,test,-1,primary_included
114131,2015-07-20,611100073,2015,611100073_2015,train,1,primary_included
114132,2015-07-20,611100093,2015,611100093_2015,test,-1,primary_included
114133,2015-07-20,611120023,2015,611120023_2015,train,4,primary_included
114134,2015-07-20,611120024,2015,611120024_2015,train,2,primary_included
114135,2015-07-20,611130013,2015,611130013_2015,train,2,primary_included
114136,2015-07-20,611300043,2015,611300043_2015,train,3,primary_included
114137,2015-07-21,600100073,2015,600100073_2015,train,2,primary_included
114138,2015-07-21,600100093,2015,600100093_2015,train,0,primary_included
114139,2015-07-21,600100113,2015,600100113_2015,train,3,primary_included
114140,2015-07-21,600100123,2015,600100123_2015,train,3,primary_included
114141,2015-07-21,600700081,2015,600700081_2015,test,-1,primary_included
114142,2015-07-21,600700083,2015,600700083_2015,train,4,primary_included
114143,2015-07-21,600720023,2015,600720023_2015,train,3,primary_included
114144,2015-07-21,600740013,2015,600740013_2015,train,4,primary_included
114145,2015-07-21,600900013,2015,600900013_2015,train,2,primary_included
114146,2015-07-21,601100071,2015,601100071_2015,test,-1,primary_included
114147,2015-07-21,601300023,2015,601300023_2015,train,4,primary_included
114148,2015-07-21,601310043,2015,601310043_2015,train,2,primary_included
114149,2015-07-21,601900111,2015,601900111_2015,train,3,primary_included
114150,2015-07-21,601900113,2015,601900113_2015,train,1,primary_included
114151,2015-07-21,601900114,2015,601900114_2015,train,4,primary_included
114152,2015-07-21,601920083,2015,601920083_2015,train,0,primary_included
114153,2015-07-21,601920093,2015,601920093_2015,train,3,primary_included
114154,2015-07-21,601950013,2015,601950013_2015,train,1,primary_included
114155,2015-07-21,602100033,2015,602100033_2015,train,2,primary_included
114156,2015-07-21,602700021,2015,602700021_2015,test,-1,primary_included
114157,2015-07-21,602710033,2015,602710033_2015,train,1,primary_included
114158,2015-07-21,602900113,2015,602900113_2015,test,-1,primary_included
114159,2015-07-21,602900141,2015,602900141_2015,train,0,primary_included
114160,2015-07-21,602900143,2015,602900143_2015,train,0,primary_included
114161,2015-07-21,602900144,2015,602900144_2015,train,4,primary_included
114162,2015-07-21,602920093,2015,602920093_2015,train,3,primary_included
114163,2015-07-21,603110043,2015,603110043_2015,train,4,primary_included
114164,2015-07-21,603700163,2015,603700163_2015,train,0,primary_included
114165,2015-07-21,603711031,2015,603711031_2015,test,-1,primary_included
114166,2015-07-21,603711039,2015,603711039_2015,test,-1,primary_included
114167,2015-07-21,603712013,2015,603712013_2015,test,-1,primary_included
114168,2015-07-21,603740021,2015,603740021_2015,train,4,primary_included
114169,2015-07-21,603740043,2015,603740043_2015,train,4,primary_included
114170,2015-07-21,603760123,2015,603760123_2015,train,1,primary_included
114171,2015-07-21,603920103,2015,603920103_2015,train,1,primary_included
114172,2015-07-21,604100013,2015,604100013_2015,train,4,primary_included
114173,2015-07-21,604310013,2015,604310013_2015,train,2,primary_included
114174,2015-07-21,604500063,2015,604500063_2015,train,0,primary_included
114175,2015-07-21,604520023,2015,604520023_2015,train,1,primary_included
114176,2015-07-21,604700033,2015,604700033_2015,train,4,primary_included
114177,2015-07-21,605300023,2015,605300023_2015,train,4,primary_included
114178,2015-07-21,605300083,2015,605300083_2015,train,2,primary_included
114179,2015-07-21,605310033,2015,605310033_2015,train,1,primary_included
114180,2015-07-21,605500033,2015,605500033_2015,train,4,primary_included
114181,2015-07-21,605900071,2015,605900071_2015,train,0,primary_included
114182,2015-07-21,605900073,2015,605900073_2015,train,0,primary_included
114183,2015-07-21,606100031,2015,606100031_2015,train,2,primary_included
114184,2015-07-21,606100063,2015,606100063_2015,train,4,primary_included
114185,2015-07-21,606500091,2015,606500091_2015,test,-1,primary_included
114186,2015-07-21,606500123,2015,606500123_2015,train,4,primary_included
114187,2015-07-21,606500163,2015,606500163_2015,test,-1,primary_included
114188,2015-07-21,606510161,2015,606510161_2015,train,4,primary_included
114189,2015-07-21,606580011,2015,606580011_2015,train,4,primary_included
114190,2015-07-21,606580013,2015,606580013_2015,train,0,primary_included
114191,2015-07-21,606580019,2015,606580019_2015,train,2,primary_included
114192,2015-07-21,606580051,2015,606580051_2015,train,1,primary_included
114193,2015-07-21,606580053,2015,606580053_2015,train,4,primary_included
114194,2015-07-21,606590013,2015,606590013_2015,train,0,primary_included
114195,2015-07-21,606700061,2015,606700061_2015,train,3,primary_included
114196,2015-07-21,606700063,2015,606700063_2015,train,3,primary_included
114197,2015-07-21,606700103,2015,606700103_2015,train,0,primary_included
114198,2015-07-21,606700123,2015,606700123_2015,train,4,primary_included
114199,2015-07-21,606700124,2015,606700124_2015,train,2,primary_included
114200,2015-07-21,606900023,2015,606900023_2015,test,-1,primary_included
114201,2015-07-21,607100053,2015,607100053_2015,train,1,primary_included
114202,2015-07-21,607100271,2015,607100271_2015,train,0,primary_included
114203,2015-07-21,607110043,2015,607110043_2015,train,3,primary_included
114204,2015-07-21,607310021,2015,607310021_2015,test,-1,primary_included
114205,2015-07-21,607310061,2015,607310061_2015,train,2,primary_included
114206,2015-07-21,607310101,2015,607310101_2015,train,1,primary_included
114207,2015-07-21,607310161,2015,607310161_2015,train,2,primary_included
114208,2015-07-21,607312011,2015,607312011_2015,train,2,primary_included
114209,2015-07-21,607500053,2015,607500053_2015,train,3,primary_included
114210,2015-07-21,607710023,2015,607710023_2015,train,3,primary_included
114211,2015-07-21,607710024,2015,607710024_2015,train,4,primary_included
114212,2015-07-21,607720103,2015,607720103_2015,train,4,primary_included
114213,2015-07-21,607730053,2015,607730053_2015,train,1,primary_included
114214,2015-07-21,607920041,2015,607920041_2015,train,4,primary_included
114215,2015-07-21,607920063,2015,607920063_2015,train,3,primary_included
114216,2015-07-21,607920071,2015,607920071_2015,train,4,primary_included
114217,2015-07-21,607980023,2015,607980023_2015,train,1,primary_included
114218,2015-07-21,608110013,2015,608110013_2015,train,0,primary_included
114219,2015-07-21,608310083,2015,608310083_2015,train,4,primary_included
114220,2015-07-21,608500023,2015,608500023_2015,train,3,primary_included
114221,2015-07-21,608500053,2015,608500053_2015,train,1,primary_included
114222,2015-07-21,608500063,2015,608500063_2015,train,4,primary_included
114223,2015-07-21,608700073,2015,608700073_2015,test,-1,primary_included
114224,2015-07-21,608710053,2015,608710053_2015,train,3,primary_included
114225,2015-07-21,609500043,2015,609500043_2015,train,0,primary_included
114226,2015-07-21,609500044,2015,609500044_2015,train,0,primary_included
114227,2015-07-21,609700043,2015,609700043_2015,train,2,primary_included
114228,2015-07-21,609900053,2015,609900053_2015,train,4,primary_included
114229,2015-07-21,609900063,2015,609900063_2015,test,-1,primary_included
114230,2015-07-21,610100031,2015,610100031_2015,train,1,primary_included
114231,2015-07-21,610100033,2015,610100033_2015,train,4,primary_included
114232,2015-07-21,610100034,2015,610100034_2015,train,4,primary_included
114233,2015-07-21,610300073,2015,610300073_2015,train,0,primary_included
114234,2015-07-21,610720023,2015,610720023_2015,train,4,primary_included
114235,2015-07-21,610720103,2015,610720103_2015,test,-1,primary_included
114236,2015-07-21,611100073,2015,611100073_2015,train,1,primary_included
114237,2015-07-21,611120023,2015,611120023_2015,train,4,primary_included
114238,2015-07-21,611120024,2015,611120024_2015,train,2,primary_included
114239,2015-07-21,611130013,2015,611130013_2015,train,2,primary_included
114240,2015-07-21,611300043,2015,611300043_2015,train,3,primary_included
114241,2015-07-22,600100073,2015,600100073_2015,train,2,primary_included
114242,2015-07-22,600100093,2015,600100093_2015,train,0,primary_included
114243,2015-07-22,600100113,2015,600100113_2015,train,3,primary_included
114244,2015-07-22,600100123,2015,600100123_2015,train,3,primary_included
114245,2015-07-22,600700081,2015,600700081_2015,test,-1,primary_included
114246,2015-07-22,600700083,2015,600700083_2015,train,4,primary_included
114247,2015-07-22,600720023,2015,600720023_2015,train,3,primary_included
114248,2015-07-22,600740013,2015,600740013_2015,train,4,primary_included
114249,2015-07-22,600900013,2015,600900013_2015,train,2,primary_included
114250,2015-07-22,601100071,2015,601100071_2015,test,-1,primary_included
114251,2015-07-22,601300023,2015,601300023_2015,train,4,primary_included
114252,2015-07-22,601310043,2015,601310043_2015,train,2,primary_included
114253,2015-07-22,601900111,2015,601900111_2015,train,3,primary_included
114254,2015-07-22,601900113,2015,601900113_2015,train,1,primary_included
114255,2015-07-22,601900114,2015,601900114_2015,train,4,primary_included
114256,2015-07-22,601920083,2015,601920083_2015,train,0,primary_included
114257,2015-07-22,601920093,2015,601920093_2015,train,3,primary_included
114258,2015-07-22,601950013,2015,601950013_2015,train,1,primary_included
114259,2015-07-22,602100033,2015,602100033_2015,train,2,primary_included
114260,2015-07-22,602700021,2015,602700021_2015,test,-1,primary_included
114261,2015-07-22,602710033,2015,602710033_2015,train,1,primary_included
114262,2015-07-22,602900113,2015,602900113_2015,test,-1,primary_included
114263,2015-07-22,602900141,2015,602900141_2015,train,0,primary_included
114264,2015-07-22,602900143,2015,602900143_2015,train,0,primary_included
114265,2015-07-22,602900144,2015,602900144_2015,train,4,primary_included
114266,2015-07-22,602920093,2015,602920093_2015,train,3,primary_included
114267,2015-07-22,603110043,2015,603110043_2015,train,4,primary_included
114268,2015-07-22,603700163,2015,603700163_2015,train,0,primary_included
114269,2015-07-22,603711031,2015,603711031_2015,test,-1,primary_included
114270,2015-07-22,603711039,2015,603711039_2015,test,-1,primary_included
114271,2015-07-22,603712013,2015,603712013_2015,test,-1,primary_included
114272,2015-07-22,603740021,2015,603740021_2015,train,4,primary_included
114273,2015-07-22,603740041,2015,603740041_2015,train,2,primary_included
114274,2015-07-22,603740043,2015,603740043_2015,train,4,primary_included
114275,2015-07-22,603760123,2015,603760123_2015,train,1,primary_included
114276,2015-07-22,603920103,2015,603920103_2015,train,1,primary_included
114277,2015-07-22,604100013,2015,604100013_2015,train,4,primary_included
114278,2015-07-22,604310013,2015,604310013_2015,train,2,primary_included
114279,2015-07-22,604500063,2015,604500063_2015,train,0,primary_included
114280,2015-07-22,604520023,2015,604520023_2015,train,1,primary_included
114281,2015-07-22,604700033,2015,604700033_2015,train,4,primary_included
114282,2015-07-22,605300023,2015,605300023_2015,train,4,primary_included
114283,2015-07-22,605300083,2015,605300083_2015,train,2,primary_included
114284,2015-07-22,605310033,2015,605310033_2015,train,1,primary_included
114285,2015-07-22,605500033,2015,605500033_2015,train,4,primary_included
114286,2015-07-22,605900071,2015,605900071_2015,train,0,primary_included
114287,2015-07-22,605900073,2015,605900073_2015,train,0,primary_included
114288,2015-07-22,606100031,2015,606100031_2015,train,2,primary_included
114289,2015-07-22,606100063,2015,606100063_2015,train,4,primary_included
114290,2015-07-22,606500091,2015,606500091_2015,test,-1,primary_included
114291,2015-07-22,606500123,2015,606500123_2015,train,4,primary_included
114292,2015-07-22,606500163,2015,606500163_2015,test,-1,primary_included
114293,2015-07-22,606510161,2015,606510161_2015,train,4,primary_included
114294,2015-07-22,606580011,2015,606580011_2015,train,4,primary_included
114295,2015-07-22,606580013,2015,606580013_2015,train,0,primary_included
114296,2015-07-22,606580019,2015,606580019_2015,train,2,primary_included
114297,2015-07-22,606580051,2015,606580051_2015,train,1,primary_included
114298,2015-07-22,606580053,2015,606580053_2015,train,4,primary_included
